"Step","restful-grass-361 - decoder_loss","restful-grass-361 - decoder_loss__MIN","restful-grass-361 - decoder_loss__MAX","polar-wave-360 - decoder_loss","polar-wave-360 - decoder_loss__MIN","polar-wave-360 - decoder_loss__MAX","fanciful-lion-357 - decoder_loss","fanciful-lion-357 - decoder_loss__MIN","fanciful-lion-357 - decoder_loss__MAX","peachy-lake-322 - decoder_loss","peachy-lake-322 - decoder_loss__MIN","peachy-lake-322 - decoder_loss__MAX","fast-field-321 - decoder_loss","fast-field-321 - decoder_loss__MIN","fast-field-321 - decoder_loss__MAX","proud-plant-319 - decoder_loss","proud-plant-319 - decoder_loss__MIN","proud-plant-319 - decoder_loss__MAX","fresh-totem-319 - decoder_loss","fresh-totem-319 - decoder_loss__MIN","fresh-totem-319 - decoder_loss__MAX","lunar-grass-318 - decoder_loss","lunar-grass-318 - decoder_loss__MIN","lunar-grass-318 - decoder_loss__MAX","graceful-night-317 - decoder_loss","graceful-night-317 - decoder_loss__MIN","graceful-night-317 - decoder_loss__MAX","different-leaf-278 - decoder_loss","different-leaf-278 - decoder_loss__MIN","different-leaf-278 - decoder_loss__MAX"
"994","","","","","","","4.399064064025879","4.399064064025879","4.399064064025879","4.8031110763549805","4.8031110763549805","4.8031110763549805","4.979440212249756","4.979440212249756","4.979440212249756","5.041205883026123","5.041205883026123","5.041205883026123","4.918856620788574","4.918856620788574","4.918856620788574","4.974761486053467","4.974761486053467","4.974761486053467","5.069994926452637","5.069994926452637","5.069994926452637","","",""
"995","","","","","","","4.326966762542725","4.326966762542725","4.326966762542725","4.677548885345459","4.677548885345459","4.677548885345459","4.82739782333374","4.82739782333374","4.82739782333374","4.880409240722656","4.880409240722656","4.880409240722656","4.7762131690979","4.7762131690979","4.7762131690979","4.823789596557617","4.823789596557617","4.823789596557617","4.90497350692749","4.90497350692749","4.90497350692749","","",""
"996","","","","","","","5.166463375091553","5.166463375091553","5.166463375091553","5.5932817459106445","5.5932817459106445","5.5932817459106445","5.7629194259643555","5.7629194259643555","5.7629194259643555","5.8253679275512695","5.8253679275512695","5.8253679275512695","5.7109456062316895","5.7109456062316895","5.7109456062316895","5.767527103424072","5.767527103424072","5.767527103424072","5.854187488555908","5.854187488555908","5.854187488555908","","",""
"997","","","","","","","4.904986381530762","4.904986381530762","4.904986381530762","5.309403896331787","5.309403896331787","5.309403896331787","5.487082004547119","5.487082004547119","5.487082004547119","5.54837703704834","5.54837703704834","5.54837703704834","5.424821853637695","5.424821853637695","5.424821853637695","5.480369567871094","5.480369567871094","5.480369567871094","5.576720237731934","5.576720237731934","5.576720237731934","","",""
"998","","","","","","","4.676255226135254","4.676255226135254","4.676255226135254","5.046262741088867","5.046262741088867","5.046262741088867","5.195470333099365","5.195470333099365","5.195470333099365","5.249743461608887","5.249743461608887","5.249743461608887","5.148599624633789","5.148599624633789","5.148599624633789","5.197796821594238","5.197796821594238","5.197796821594238","5.274659633636475","5.274659633636475","5.274659633636475","","",""
"999","","","","","","","4.2620391845703125","4.2620391845703125","4.2620391845703125","4.651885509490967","4.651885509490967","4.651885509490967","4.806637763977051","4.806637763977051","4.806637763977051","4.86458683013916","4.86458683013916","4.86458683013916","4.759743690490723","4.759743690490723","4.759743690490723","4.811817646026611","4.811817646026611","4.811817646026611","4.891341209411621","4.891341209411621","4.891341209411621","","",""
"1000","","","","","","","4.4441986083984375","4.4441986083984375","4.4441986083984375","4.864030361175537","4.864030361175537","4.864030361175537","5.033557891845703","5.033557891845703","5.033557891845703","5.09617805480957","5.09617805480957","5.09617805480957","4.980719089508057","4.980719089508057","4.980719089508057","5.0369486808776855","5.0369486808776855","5.0369486808776855","5.125189304351807","5.125189304351807","5.125189304351807","","",""
"1001","","","","","","","4.578251361846924","4.578251361846924","4.578251361846924","4.971352577209473","4.971352577209473","4.971352577209473","5.131594181060791","5.131594181060791","5.131594181060791","5.1902594566345215","5.1902594566345215","5.1902594566345215","5.080467224121094","5.080467224121094","5.080467224121094","5.133044242858887","5.133044242858887","5.133044242858887","5.217382431030273","5.217382431030273","5.217382431030273","","",""
"1002","","","","","","","4.553651332855225","4.553651332855225","4.553651332855225","4.928780555725098","4.928780555725098","4.928780555725098","5.09402322769165","5.09402322769165","5.09402322769165","5.150872230529785","5.150872230529785","5.150872230529785","5.035758972167969","5.035758972167969","5.035758972167969","5.087332248687744","5.087332248687744","5.087332248687744","5.177020072937012","5.177020072937012","5.177020072937012","","",""
"1003","","","","","","","4.3488264083862305","4.3488264083862305","4.3488264083862305","4.737422943115234","4.737422943115234","4.737422943115234","4.899657249450684","4.899657249450684","4.899657249450684","4.958240509033203","4.958240509033203","4.958240509033203","4.846491813659668","4.846491813659668","4.846491813659668","4.899115562438965","4.899115562438965","4.899115562438965","4.985283374786377","4.985283374786377","4.985283374786377","","",""
"1004","","","","","","","4.5524821281433105","4.5524821281433105","4.5524821281433105","4.9495344161987305","4.9495344161987305","4.9495344161987305","5.118165969848633","5.118165969848633","5.118165969848633","5.177724838256836","5.177724838256836","5.177724838256836","5.0610032081604","5.0610032081604","5.0610032081604","5.114771842956543","5.114771842956543","5.114771842956543","5.205287933349609","5.205287933349609","5.205287933349609","","",""
"1005","","","","","","","4.740553855895996","4.740553855895996","4.740553855895996","5.135951995849609","5.135951995849609","5.135951995849609","5.306468486785889","5.306468486785889","5.306468486785889","5.365830898284912","5.365830898284912","5.365830898284912","5.2475385665893555","5.2475385665893555","5.2475385665893555","5.30135440826416","5.30135440826416","5.30135440826416","5.393211364746094","5.393211364746094","5.393211364746094","","",""
"1006","","","","","","","4.799487113952637","4.799487113952637","4.799487113952637","5.210433483123779","5.210433483123779","5.210433483123779","5.386970520019531","5.386970520019531","5.386970520019531","5.448588848114014","5.448588848114014","5.448588848114014","5.326845645904541","5.326845645904541","5.326845645904541","5.382962703704834","5.382962703704834","5.382962703704834","5.477024078369141","5.477024078369141","5.477024078369141","","",""
"1007","","","","","","","4.330899715423584","4.330899715423584","4.330899715423584","4.725831985473633","4.725831985473633","4.725831985473633","4.883910179138184","4.883910179138184","4.883910179138184","4.942376136779785","4.942376136779785","4.942376136779785","4.835230350494385","4.835230350494385","4.835230350494385","4.887939929962158","4.887939929962158","4.887939929962158","4.969403266906738","4.969403266906738","4.969403266906738","","",""
"1008","","","","","","","4.466965675354004","4.466965675354004","4.466965675354004","4.832733631134033","4.832733631134033","4.832733631134033","4.989262580871582","4.989262580871582","4.989262580871582","5.044029712677002","5.044029712677002","5.044029712677002","4.935615062713623","4.935615062713623","4.935615062713623","4.985268592834473","4.985268592834473","4.985268592834473","5.06928825378418","5.06928825378418","5.06928825378418","","",""
"1009","","","","","","","4.638933181762695","4.638933181762695","4.638933181762695","5.016473770141602","5.016473770141602","5.016473770141602","5.178584575653076","5.178584575653076","5.178584575653076","5.235037803649902","5.235037803649902","5.235037803649902","5.123675346374512","5.123675346374512","5.123675346374512","5.175323963165283","5.175323963165283","5.175323963165283","5.260995864868164","5.260995864868164","5.260995864868164","","",""
"1010","","","","","","","4.5909743309021","4.5909743309021","4.5909743309021","4.9976487159729","4.9976487159729","4.9976487159729","5.166616439819336","5.166616439819336","5.166616439819336","5.2272725105285645","5.2272725105285645","5.2272725105285645","5.111608982086182","5.111608982086182","5.111608982086182","5.166479587554932","5.166479587554932","5.166479587554932","5.255294322967529","5.255294322967529","5.255294322967529","","",""
"1011","","","","","","","4.235898494720459","4.235898494720459","4.235898494720459","4.618246078491211","4.618246078491211","4.618246078491211","4.775660991668701","4.775660991668701","4.775660991668701","4.833330154418945","4.833330154418945","4.833330154418945","4.725753307342529","4.725753307342529","4.725753307342529","4.777631759643555","4.777631759643555","4.777631759643555","4.860150337219238","4.860150337219238","4.860150337219238","","",""
"1012","","","","","","","4.785243988037109","4.785243988037109","4.785243988037109","5.189274787902832","5.189274787902832","5.189274787902832","5.3599443435668945","5.3599443435668945","5.3599443435668945","5.420205593109131","5.420205593109131","5.420205593109131","5.303204536437988","5.303204536437988","5.303204536437988","5.358080863952637","5.358080863952637","5.358080863952637","5.447949409484863","5.447949409484863","5.447949409484863","","",""
"1013","","","","","","","4.394303321838379","4.394303321838379","4.394303321838379","4.772693634033203","4.772693634033203","4.772693634033203","4.9318413734436035","4.9318413734436035","4.9318413734436035","4.988725662231445","4.988725662231445","4.988725662231445","4.879178047180176","4.879178047180176","4.879178047180176","4.930485725402832","4.930485725402832","4.930485725402832","5.014949321746826","5.014949321746826","5.014949321746826","","",""
"1014","","","","","","","4.522078990936279","4.522078990936279","4.522078990936279","4.897505283355713","4.897505283355713","4.897505283355713","5.051141738891602","5.051141738891602","5.051141738891602","5.10664176940918","5.10664176940918","5.10664176940918","5.001871585845947","5.001871585845947","5.001871585845947","5.052092552185059","5.052092552185059","5.052092552185059","5.1321330070495605","5.1321330070495605","5.1321330070495605","","",""
"1015","","","","","","","4.4540934562683105","4.4540934562683105","4.4540934562683105","4.834877967834473","4.834877967834473","4.834877967834473","4.992968559265137","4.992968559265137","4.992968559265137","5.050160884857178","5.050160884857178","5.050160884857178","4.9410719871521","4.9410719871521","4.9410719871521","4.992255687713623","4.992255687713623","4.992255687713623","5.0766921043396","5.0766921043396","5.0766921043396","","",""
"1016","","","","","","","4.536421298980713","4.536421298980713","4.536421298980713","4.949222087860107","4.949222087860107","4.949222087860107","5.118205547332764","5.118205547332764","5.118205547332764","5.179871082305908","5.179871082305908","5.179871082305908","5.064003944396973","5.064003944396973","5.064003944396973","5.119324684143066","5.119324684143066","5.119324684143066","5.208475112915039","5.208475112915039","5.208475112915039","","",""
"1017","","","","","","","4.754744052886963","4.754744052886963","4.754744052886963","5.1707563400268555","5.1707563400268555","5.1707563400268555","5.345300674438477","5.345300674438477","5.345300674438477","5.407229900360107","5.407229900360107","5.407229900360107","5.287492275238037","5.287492275238037","5.287492275238037","5.343593597412109","5.343593597412109","5.343593597412109","5.4356818199157715","5.4356818199157715","5.4356818199157715","","",""
"1018","","","","","","","4.659749507904053","4.659749507904053","4.659749507904053","5.053582668304443","5.053582668304443","5.053582668304443","5.2228922843933105","5.2228922843933105","5.2228922843933105","5.282260894775391","5.282260894775391","5.282260894775391","5.16404914855957","5.16404914855957","5.16404914855957","5.21727991104126","5.21727991104126","5.21727991104126","5.309742450714111","5.309742450714111","5.309742450714111","","",""
"1019","","","","","","","4.715236186981201","4.715236186981201","4.715236186981201","5.121914386749268","5.121914386749268","5.121914386749268","5.305746078491211","5.305746078491211","5.305746078491211","5.3678412437438965","5.3678412437438965","5.3678412437438965","5.239667892456055","5.239667892456055","5.239667892456055","5.296559810638428","5.296559810638428","5.296559810638428","5.396387100219727","5.396387100219727","5.396387100219727","","",""
"1020","","","","","","","4.856254577636719","4.856254577636719","4.856254577636719","5.281920433044434","5.281920433044434","5.281920433044434","5.453190803527832","5.453190803527832","5.453190803527832","5.515885829925537","5.515885829925537","5.515885829925537","5.39961576461792","5.39961576461792","5.39961576461792","5.4563188552856445","5.4563188552856445","5.4563188552856445","5.544826984405518","5.544826984405518","5.544826984405518","","",""
"1021","","","","","","","4.626732349395752","4.626732349395752","4.626732349395752","5.033237457275391","5.033237457275391","5.033237457275391","5.1983323097229","5.1983323097229","5.1983323097229","5.2585577964782715","5.2585577964782715","5.2585577964782715","5.14564323425293","5.14564323425293","5.14564323425293","5.1997809410095215","5.1997809410095215","5.1997809410095215","5.286351680755615","5.286351680755615","5.286351680755615","","",""
"1022","","","","","","","4.157493591308594","4.157493591308594","4.157493591308594","4.511513710021973","4.511513710021973","4.511513710021973","4.665741443634033","4.665741443634033","4.665741443634033","4.719508171081543","4.719508171081543","4.719508171081543","4.612314224243164","4.612314224243164","4.612314224243164","4.660991668701172","4.660991668701172","4.660991668701172","4.744443416595459","4.744443416595459","4.744443416595459","","",""
"1023","","","","","","","4.134238243103027","4.134238243103027","4.134238243103027","4.524407863616943","4.524407863616943","4.524407863616943","4.687293529510498","4.687293529510498","4.687293529510498","4.746663570404053","4.746663570404053","4.746663570404053","4.634236812591553","4.634236812591553","4.634236812591553","4.687255859375","4.687255859375","4.687255859375","4.774223804473877","4.774223804473877","4.774223804473877","","",""
"1024","","","","","","","4.592237949371338","4.592237949371338","4.592237949371338","4.952273845672607","4.952273845672607","4.952273845672607","5.0990753173828125","5.0990753173828125","5.0990753173828125","5.152060031890869","5.152060031890869","5.152060031890869","5.051990985870361","5.051990985870361","5.051990985870361","5.0999956130981445","5.0999956130981445","5.0999956130981445","5.176390171051025","5.176390171051025","5.176390171051025","","",""
"1025","","","","","","","4.572393417358398","4.572393417358398","4.572393417358398","5.0044684410095215","5.0044684410095215","5.0044684410095215","5.173949241638184","5.173949241638184","5.173949241638184","5.238125324249268","5.238125324249268","5.238125324249268","5.123716354370117","5.123716354370117","5.123716354370117","5.181180953979492","5.181180953979492","5.181180953979492","5.267833709716797","5.267833709716797","5.267833709716797","","",""
"1026","","","","","","","4.107896327972412","4.107896327972412","4.107896327972412","4.485476493835449","4.485476493835449","4.485476493835449","4.6487250328063965","4.6487250328063965","4.6487250328063965","4.706151485443115","4.706151485443115","4.706151485443115","4.592037200927734","4.592037200927734","4.592037200927734","4.643529415130615","4.643529415130615","4.643529415130615","4.73279333114624","4.73279333114624","4.73279333114624","","",""
"1027","","","","","","","4.649835586547852","4.649835586547852","4.649835586547852","5.035217761993408","5.035217761993408","5.035217761993408","5.187977313995361","5.187977313995361","5.187977313995361","5.244581699371338","5.244581699371338","5.244581699371338","5.14077091217041","5.14077091217041","5.14077091217041","5.1916680335998535","5.1916680335998535","5.1916680335998535","5.270684242248535","5.270684242248535","5.270684242248535","","",""
"1028","","","","","","","4.714273452758789","4.714273452758789","4.714273452758789","5.0962748527526855","5.0962748527526855","5.0962748527526855","5.263113975524902","5.263113975524902","5.263113975524902","5.32042121887207","5.32042121887207","5.32042121887207","5.204794883728027","5.204794883728027","5.204794883728027","5.257041931152344","5.257041931152344","5.257041931152344","5.346783638000488","5.346783638000488","5.346783638000488","","",""
"1029","","","","","","","4.124896049499512","4.124896049499512","4.124896049499512","4.478990077972412","4.478990077972412","4.478990077972412","4.634461402893066","4.634461402893066","4.634461402893066","4.688380718231201","4.688380718231201","4.688380718231201","4.579650402069092","4.579650402069092","4.579650402069092","4.628316402435303","4.628316402435303","4.628316402435303","4.7132487297058105","4.7132487297058105","4.7132487297058105","","",""
"1030","","","","","","","4.6195068359375","4.6195068359375","4.6195068359375","5.0372700691223145","5.0372700691223145","5.0372700691223145","5.2075018882751465","5.2075018882751465","5.2075018882751465","5.269861221313477","5.269861221313477","5.269861221313477","5.152894973754883","5.152894973754883","5.152894973754883","5.208658695220947","5.208658695220947","5.208658695220947","5.298766136169434","5.298766136169434","5.298766136169434","","",""
"1031","","","","","","","4.933718681335449","4.933718681335449","4.933718681335449","5.356081962585449","5.356081962585449","5.356081962585449","5.53709077835083","5.53709077835083","5.53709077835083","5.600374221801758","5.600374221801758","5.600374221801758","5.475841045379639","5.475841045379639","5.475841045379639","5.533520698547363","5.533520698547363","5.533520698547363","5.629434585571289","5.629434585571289","5.629434585571289","","",""
"1032","","","","","","","4.278097629547119","4.278097629547119","4.278097629547119","4.66460657119751","4.66460657119751","4.66460657119751","4.838189601898193","4.838189601898193","4.838189601898193","4.897329807281494","4.897329807281494","4.897329807281494","4.775206089019775","4.775206089019775","4.775206089019775","4.828549861907959","4.828549861907959","4.828549861907959","4.924647331237793","4.924647331237793","4.924647331237793","","",""
"1033","","","","","","","4.445394515991211","4.445394515991211","4.445394515991211","4.841008186340332","4.841008186340332","4.841008186340332","5.010092258453369","5.010092258453369","5.010092258453369","5.069392204284668","5.069392204284668","5.069392204284668","4.952533721923828","4.952533721923828","4.952533721923828","5.006283760070801","5.006283760070801","5.006283760070801","5.096628665924072","5.096628665924072","5.096628665924072","","",""
"1034","","","","","","","4.663214683532715","4.663214683532715","4.663214683532715","5.062283039093018","5.062283039093018","5.062283039093018","5.219454288482666","5.219454288482666","5.219454288482666","5.27818489074707","5.27818489074707","5.27818489074707","5.171967506408691","5.171967506408691","5.171967506408691","5.22478723526001","5.22478723526001","5.22478723526001","5.305151462554932","5.305151462554932","5.305151462554932","","",""
"1035","","","","","","","4.247382164001465","4.247382164001465","4.247382164001465","4.633074760437012","4.633074760437012","4.633074760437012","4.783195972442627","4.783195972442627","4.783195972442627","4.840194225311279","4.840194225311279","4.840194225311279","4.739384651184082","4.739384651184082","4.739384651184082","4.790674686431885","4.790674686431885","4.790674686431885","4.8664937019348145","4.8664937019348145","4.8664937019348145","","",""
"1036","","","","","","","4.635780334472656","4.635780334472656","4.635780334472656","5.026846885681152","5.026846885681152","5.026846885681152","5.193256855010986","5.193256855010986","5.193256855010986","5.251668453216553","5.251668453216553","5.251668453216553","5.136867523193359","5.136867523193359","5.136867523193359","5.189854145050049","5.189854145050049","5.189854145050049","5.27858304977417","5.27858304977417","5.27858304977417","","",""
"1037","","","","","","","4.037448883056641","4.037448883056641","4.037448883056641","4.388917446136475","4.388917446136475","4.388917446136475","4.537224292755127","4.537224292755127","4.537224292755127","4.590421199798584","4.590421199798584","4.590421199798584","4.488041400909424","4.488041400909424","4.488041400909424","4.53598690032959","4.53598690032959","4.53598690032959","4.615127086639404","4.615127086639404","4.615127086639404","","",""
"1038","","","","","","","4.7188005447387695","4.7188005447387695","4.7188005447387695","5.141585826873779","5.141585826873779","5.141585826873779","5.323836326599121","5.323836326599121","5.323836326599121","5.387669086456299","5.387669086456299","5.387669086456299","5.260807514190674","5.260807514190674","5.260807514190674","5.318300724029541","5.318300724029541","5.318300724029541","5.417088985443115","5.417088985443115","5.417088985443115","","",""
"1039","","","","","","","4.127974033355713","4.127974033355713","4.127974033355713","4.514228343963623","4.514228343963623","4.514228343963623","4.680261135101318","4.680261135101318","4.680261135101318","4.738875389099121","4.738875389099121","4.738875389099121","4.623108863830566","4.623108863830566","4.623108863830566","4.675771236419678","4.675771236419678","4.675771236419678","4.765880107879639","4.765880107879639","4.765880107879639","","",""
"1040","","","","","","","4.253924369812012","4.253924369812012","4.253924369812012","4.616826057434082","4.616826057434082","4.616826057434082","4.768247127532959","4.768247127532959","4.768247127532959","4.82251501083374","4.82251501083374","4.82251501083374","4.718935489654541","4.718935489654541","4.718935489654541","4.76822566986084","4.76822566986084","4.76822566986084","4.847546577453613","4.847546577453613","4.847546577453613","","",""
"1041","","","","","","","4.491906642913818","4.491906642913818","4.491906642913818","4.918728828430176","4.918728828430176","4.918728828430176","5.090585708618164","5.090585708618164","5.090585708618164","5.154228687286377","5.154228687286377","5.154228687286377","5.036478042602539","5.036478042602539","5.036478042602539","5.093252182006836","5.093252182006836","5.093252182006836","5.183696746826172","5.183696746826172","5.183696746826172","","",""
"1042","","","","","","","4.269148826599121","4.269148826599121","4.269148826599121","4.6354193687438965","4.6354193687438965","4.6354193687438965","4.788782596588135","4.788782596588135","4.788782596588135","4.844016075134277","4.844016075134277","4.844016075134277","4.738341808319092","4.738341808319092","4.738341808319092","4.788061141967773","4.788061141967773","4.788061141967773","4.869533538818359","4.869533538818359","4.869533538818359","","",""
"1043","","","","","","","4.215164661407471","4.215164661407471","4.215164661407471","4.579767227172852","4.579767227172852","4.579767227172852","4.730508804321289","4.730508804321289","4.730508804321289","4.785225868225098","4.785225868225098","4.785225868225098","4.681312561035156","4.681312561035156","4.681312561035156","4.730419635772705","4.730419635772705","4.730419635772705","4.810573101043701","4.810573101043701","4.810573101043701","","",""
"1044","","","","","","","4.539318084716797","4.539318084716797","4.539318084716797","4.937872409820557","4.937872409820557","4.937872409820557","5.107485294342041","5.107485294342041","5.107485294342041","5.167076110839844","5.167076110839844","5.167076110839844","5.049508094787598","5.049508094787598","5.049508094787598","5.103362083435059","5.103362083435059","5.103362083435059","5.194482803344727","5.194482803344727","5.194482803344727","","",""
"1045","","","","","","","4.792608737945557","4.792608737945557","4.792608737945557","5.1930108070373535","5.1930108070373535","5.1930108070373535","5.35282564163208","5.35282564163208","5.35282564163208","5.411520957946777","5.411520957946777","5.411520957946777","5.303590297698975","5.303590297698975","5.303590297698975","5.356829643249512","5.356829643249512","5.356829643249512","5.438419818878174","5.438419818878174","5.438419818878174","","",""
"1046","","","","","","","4.688328742980957","4.688328742980957","4.688328742980957","5.086844444274902","5.086844444274902","5.086844444274902","5.258366584777832","5.258366584777832","5.258366584777832","5.318195819854736","5.318195819854736","5.318195819854736","5.19968843460083","5.19968843460083","5.19968843460083","5.254050254821777","5.254050254821777","5.254050254821777","5.345649719238281","5.345649719238281","5.345649719238281","","",""
"1047","","","","","","","4.13112211227417","4.13112211227417","4.13112211227417","4.509505271911621","4.509505271911621","4.509505271911621","4.658019542694092","4.658019542694092","4.658019542694092","4.713828086853027","4.713828086853027","4.713828086853027","4.613597393035889","4.613597393035889","4.613597393035889","4.6638264656066895","4.6638264656066895","4.6638264656066895","4.739570140838623","4.739570140838623","4.739570140838623","","",""
"1048","","","","","","","4.342952728271484","4.342952728271484","4.342952728271484","4.748235702514648","4.748235702514648","4.748235702514648","4.917008399963379","4.917008399963379","4.917008399963379","4.977874279022217","4.977874279022217","4.977874279022217","4.863029479980469","4.863029479980469","4.863029479980469","4.918476581573486","4.918476581573486","4.918476581573486","5.005958557128906","5.005958557128906","5.005958557128906","","",""
"1049","","","","","","","4.45413875579834","4.45413875579834","4.45413875579834","4.837128639221191","4.837128639221191","4.837128639221191","4.998836994171143","4.998836994171143","4.998836994171143","5.0562262535095215","5.0562262535095215","5.0562262535095215","4.944965362548828","4.944965362548828","4.944965362548828","4.996983528137207","4.996983528137207","4.996983528137207","5.082632541656494","5.082632541656494","5.082632541656494","","",""
"1050","","","","","","","4.380895614624023","4.380895614624023","4.380895614624023","4.7797136306762695","4.7797136306762695","4.7797136306762695","4.937401294708252","4.937401294708252","4.937401294708252","4.996187686920166","4.996187686920166","4.996187686920166","4.888998031616211","4.888998031616211","4.888998031616211","4.941709041595459","4.941709041595459","4.941709041595459","5.0233001708984375","5.0233001708984375","5.0233001708984375","","",""
"1051","","","","","","","4.279198169708252","4.279198169708252","4.279198169708252","4.657133102416992","4.657133102416992","4.657133102416992","4.81144905090332","4.81144905090332","4.81144905090332","4.867712020874023","4.867712020874023","4.867712020874023","4.762075424194336","4.762075424194336","4.762075424194336","4.8126726150512695","4.8126726150512695","4.8126726150512695","4.893664836883545","4.893664836883545","4.893664836883545","","",""
"1052","","","","","","","4.085478782653809","4.085478782653809","4.085478782653809","4.449309825897217","4.449309825897217","4.449309825897217","4.601774215698242","4.601774215698242","4.601774215698242","4.6570611000061035","4.6570611000061035","4.6570611000061035","4.551297187805176","4.551297187805176","4.551297187805176","4.600620746612549","4.600620746612549","4.600620746612549","4.682647228240967","4.682647228240967","4.682647228240967","","",""
"1053","","","","","","","4.311416149139404","4.311416149139404","4.311416149139404","4.680042266845703","4.680042266845703","4.680042266845703","4.83378791809082","4.83378791809082","4.83378791809082","4.888978958129883","4.888978958129883","4.888978958129883","4.783405780792236","4.783405780792236","4.783405780792236","4.833313941955566","4.833313941955566","4.833313941955566","4.914494037628174","4.914494037628174","4.914494037628174","","",""
"1054","","","","","","","4.472084999084473","4.472084999084473","4.472084999084473","4.867551326751709","4.867551326751709","4.867551326751709","5.0270094871521","5.0270094871521","5.0270094871521","5.085539817810059","5.085539817810059","5.085539817810059","4.977952480316162","4.977952480316162","4.977952480316162","5.031212329864502","5.031212329864502","5.031212329864502","5.112399101257324","5.112399101257324","5.112399101257324","","",""
"1055","","","","","","","4.727134704589844","4.727134704589844","4.727134704589844","5.102618217468262","5.102618217468262","5.102618217468262","5.258701324462891","5.258701324462891","5.258701324462891","5.314300060272217","5.314300060272217","5.314300060272217","5.20782470703125","5.20782470703125","5.20782470703125","5.2585835456848145","5.2585835456848145","5.2585835456848145","5.339740753173828","5.339740753173828","5.339740753173828","","",""
"1056","","","","","","","4.9366326332092285","4.9366326332092285","4.9366326332092285","5.380163669586182","5.380163669586182","5.380163669586182","5.563710689544678","5.563710689544678","5.563710689544678","5.6300506591796875","5.6300506591796875","5.6300506591796875","5.504464626312256","5.504464626312256","5.504464626312256","5.564391136169434","5.564391136169434","5.564391136169434","5.6606035232543945","5.6606035232543945","5.6606035232543945","","",""
"1057","","","","","","","4.667666435241699","4.667666435241699","4.667666435241699","5.074395179748535","5.074395179748535","5.074395179748535","5.2386651039123535","5.2386651039123535","5.2386651039123535","5.298938274383545","5.298938274383545","5.298938274383545","5.186685562133789","5.186685562133789","5.186685562133789","5.240791320800781","5.240791320800781","5.240791320800781","5.3267292976379395","5.3267292976379395","5.3267292976379395","","",""
"1058","","","","","","","4.426424980163574","4.426424980163574","4.426424980163574","4.784532070159912","4.784532070159912","4.784532070159912","4.948299407958984","4.948299407958984","4.948299407958984","5.0029296875","5.0029296875","5.0029296875","4.8878583908081055","4.8878583908081055","4.8878583908081055","4.937806129455566","4.937806129455566","4.937806129455566","5.028087615966797","5.028087615966797","5.028087615966797","","",""
"1059","","","","","","","4.064575672149658","4.064575672149658","4.064575672149658","4.427182674407959","4.427182674407959","4.427182674407959","4.575002670288086","4.575002670288086","4.575002670288086","4.6293230056762695","4.6293230056762695","4.6293230056762695","4.527916431427002","4.527916431427002","4.527916431427002","4.576601982116699","4.576601982116699","4.576601982116699","4.654406547546387","4.654406547546387","4.654406547546387","","",""
"1060","","","","","","","4.284950256347656","4.284950256347656","4.284950256347656","4.680360317230225","4.680360317230225","4.680360317230225","4.853820323944092","4.853820323944092","4.853820323944092","4.914125442504883","4.914125442504883","4.914125442504883","4.793434143066406","4.793434143066406","4.793434143066406","4.848110198974609","4.848110198974609","4.848110198974609","4.942084312438965","4.942084312438965","4.942084312438965","","",""
"1061","","","","","","","4.788294315338135","4.788294315338135","4.788294315338135","5.1897101402282715","5.1897101402282715","5.1897101402282715","5.341159343719482","5.341159343719482","5.341159343719482","5.399485111236572","5.399485111236572","5.399485111236572","5.297964096069336","5.297964096069336","5.297964096069336","5.350106239318848","5.350106239318848","5.350106239318848","5.426327705383301","5.426327705383301","5.426327705383301","","",""
"1062","","","","","","","4.514078617095947","4.514078617095947","4.514078617095947","4.926943302154541","4.926943302154541","4.926943302154541","5.0967912673950195","5.0967912673950195","5.0967912673950195","5.158379077911377","5.158379077911377","5.158379077911377","5.041792392730713","5.041792392730713","5.041792392730713","5.097189903259277","5.097189903259277","5.097189903259277","5.186742305755615","5.186742305755615","5.186742305755615","","",""
"1063","","","","","","","4.505303859710693","4.505303859710693","4.505303859710693","4.9038262367248535","4.9038262367248535","4.9038262367248535","5.069673538208008","5.069673538208008","5.069673538208008","5.129238128662109","5.129238128662109","5.129238128662109","5.015007019042969","5.015007019042969","5.015007019042969","5.068685054779053","5.068685054779053","5.068685054779053","5.156620979309082","5.156620979309082","5.156620979309082","","",""
"1064","","","","","","","4.318366050720215","4.318366050720215","4.318366050720215","4.691558837890625","4.691558837890625","4.691558837890625","4.855956077575684","4.855956077575684","4.855956077575684","4.912718296051025","4.912718296051025","4.912718296051025","4.798518180847168","4.798518180847168","4.798518180847168","4.850162982940674","4.850162982940674","4.850162982940674","4.9388203620910645","4.9388203620910645","4.9388203620910645","","",""
"1065","","","","","","","4.481445789337158","4.481445789337158","4.481445789337158","4.890787124633789","4.890787124633789","4.890787124633789","5.063846588134766","5.063846588134766","5.063846588134766","5.125404357910156","5.125404357910156","5.125404357910156","5.006200313568115","5.006200313568115","5.006200313568115","5.061826705932617","5.061826705932617","5.061826705932617","5.153783798217773","5.153783798217773","5.153783798217773","","",""
