"Step","peachy-lake-322 - loss","peachy-lake-322 - loss__MIN","peachy-lake-322 - loss__MAX","fast-field-321 - loss","fast-field-321 - loss__MIN","fast-field-321 - loss__MAX","proud-plant-319 - loss","proud-plant-319 - loss__MIN","proud-plant-319 - loss__MAX","fresh-totem-319 - loss","fresh-totem-319 - loss__MIN","fresh-totem-319 - loss__MAX","lunar-grass-318 - loss","lunar-grass-318 - loss__MIN","lunar-grass-318 - loss__MAX","graceful-night-317 - loss","graceful-night-317 - loss__MIN","graceful-night-317 - loss__MAX","different-leaf-278 - loss","different-leaf-278 - loss__MIN","different-leaf-278 - loss__MAX","revived-durian-275 - loss","revived-durian-275 - loss__MIN","revived-durian-275 - loss__MAX","copper-sun-265 - loss","copper-sun-265 - loss__MIN","copper-sun-265 - loss__MAX","breezy-elevator-264 - loss","breezy-elevator-264 - loss__MIN","breezy-elevator-264 - loss__MAX"
"785","6.9315996170043945","6.9315996170043945","6.9315996170043945","5.800355434417725","5.800355434417725","5.800355434417725","6.1187286376953125","6.1187286376953125","6.1187286376953125","7.106532096862793","7.106532096862793","7.106532096862793","7.254119873046875","7.254119873046875","7.254119873046875","6.311220169067383","6.311220169067383","6.311220169067383","","","","7.5590338706970215","7.5590338706970215","7.5590338706970215","7.7060322761535645","7.7060322761535645","7.7060322761535645","7.944602012634277","7.944602012634277","7.944602012634277"
"786","7.253596782684326","7.253596782684326","7.253596782684326","5.888063907623291","5.888063907623291","5.888063907623291","6.193799018859863","6.193799018859863","6.193799018859863","7.462466239929199","7.462466239929199","7.462466239929199","7.6379923820495605","7.6379923820495605","7.6379923820495605","6.38530969619751","6.38530969619751","6.38530969619751","","","","7.855839252471924","7.855839252471924","7.855839252471924","8.081986427307129","8.081986427307129","8.081986427307129","8.129074096679688","8.129074096679688","8.129074096679688"
"787","7.25867223739624","7.25867223739624","7.25867223739624","6.109045505523682","6.109045505523682","6.109045505523682","6.3989667892456055","6.3989667892456055","6.3989667892456055","7.499628067016602","7.499628067016602","7.499628067016602","7.695004463195801","7.695004463195801","7.695004463195801","6.5887017250061035","6.5887017250061035","6.5887017250061035","","","","8.10099983215332","8.10099983215332","8.10099983215332","8.151520729064941","8.151520729064941","8.151520729064941","8.295390129089355","8.295390129089355","8.295390129089355"
"788","6.892947196960449","6.892947196960449","6.892947196960449","5.660675525665283","5.660675525665283","5.660675525665283","5.9300384521484375","5.9300384521484375","5.9300384521484375","7.2392258644104","7.2392258644104","7.2392258644104","7.391791820526123","7.391791820526123","7.391791820526123","6.106603622436523","6.106603622436523","6.106603622436523","","","","7.5931220054626465","7.5931220054626465","7.5931220054626465","7.582525253295898","7.582525253295898","7.582525253295898","7.7225518226623535","7.7225518226623535","7.7225518226623535"
"789","6.962758541107178","6.962758541107178","6.962758541107178","5.803063869476318","5.803063869476318","5.803063869476318","6.126805305480957","6.126805305480957","6.126805305480957","7.158154487609863","7.158154487609863","7.158154487609863","7.2732110023498535","7.2732110023498535","7.2732110023498535","6.32141637802124","6.32141637802124","6.32141637802124","","","","7.555428504943848","7.555428504943848","7.555428504943848","7.65810489654541","7.65810489654541","7.65810489654541","7.867953300476074","7.867953300476074","7.867953300476074"
"790","7.253497123718262","7.253497123718262","7.253497123718262","5.8511576652526855","5.8511576652526855","5.8511576652526855","6.110665321350098","6.110665321350098","6.110665321350098","7.455343246459961","7.455343246459961","7.455343246459961","7.626950740814209","7.626950740814209","7.626950740814209","6.287382125854492","6.287382125854492","6.287382125854492","","","","7.862002849578857","7.862002849578857","7.862002849578857","7.786288261413574","7.786288261413574","7.786288261413574","7.962234020233154","7.962234020233154","7.962234020233154"
"791","6.763208389282227","6.763208389282227","6.763208389282227","5.520522594451904","5.520522594451904","5.520522594451904","5.840109825134277","5.840109825134277","5.840109825134277","7.045848369598389","7.045848369598389","7.045848369598389","7.269590377807617","7.269590377807617","7.269590377807617","6.031030654907227","6.031030654907227","6.031030654907227","","","","7.390114784240723","7.390114784240723","7.390114784240723","7.506808757781982","7.506808757781982","7.506808757781982","7.5785298347473145","7.5785298347473145","7.5785298347473145"
"792","6.546675205230713","6.546675205230713","6.546675205230713","5.330594062805176","5.330594062805176","5.330594062805176","5.614797115325928","5.614797115325928","5.614797115325928","6.789799213409424","6.789799213409424","6.789799213409424","6.9212846755981445","6.9212846755981445","6.9212846755981445","5.795909881591797","5.795909881591797","5.795909881591797","","","","7.3003973960876465","7.3003973960876465","7.3003973960876465","7.283485412597656","7.283485412597656","7.283485412597656","7.387025833129883","7.387025833129883","7.387025833129883"
"793","6.683993339538574","6.683993339538574","6.683993339538574","5.541210174560547","5.541210174560547","5.541210174560547","5.835803031921387","5.835803031921387","5.835803031921387","6.926402568817139","6.926402568817139","6.926402568817139","7.09954833984375","7.09954833984375","7.09954833984375","6.018824577331543","6.018824577331543","6.018824577331543","","","","7.398189067840576","7.398189067840576","7.398189067840576","7.446335315704346","7.446335315704346","7.446335315704346","7.665402889251709","7.665402889251709","7.665402889251709"
"794","6.902935028076172","6.902935028076172","6.902935028076172","5.590104103088379","5.590104103088379","5.590104103088379","5.915840148925781","5.915840148925781","5.915840148925781","7.175995349884033","7.175995349884033","7.175995349884033","7.3898749351501465","7.3898749351501465","7.3898749351501465","6.108282089233398","6.108282089233398","6.108282089233398","","","","7.606769561767578","7.606769561767578","7.606769561767578","7.668921947479248","7.668921947479248","7.668921947479248","7.855837345123291","7.855837345123291","7.855837345123291"
"795","7.039400577545166","7.039400577545166","7.039400577545166","5.89781379699707","5.89781379699707","5.89781379699707","6.201591491699219","6.201591491699219","6.201591491699219","7.290273189544678","7.290273189544678","7.290273189544678","7.463556289672852","7.463556289672852","7.463556289672852","6.394097805023193","6.394097805023193","6.394097805023193","","","","7.821169376373291","7.821169376373291","7.821169376373291","7.879791736602783","7.879791736602783","7.879791736602783","8.081305503845215","8.081305503845215","8.081305503845215"
"796","6.909733295440674","6.909733295440674","6.909733295440674","5.585410118103027","5.585410118103027","5.585410118103027","5.908792495727539","5.908792495727539","5.908792495727539","7.110842704772949","7.110842704772949","7.110842704772949","7.214406490325928","7.214406490325928","7.214406490325928","6.102267265319824","6.102267265319824","6.102267265319824","","","","7.548121929168701","7.548121929168701","7.548121929168701","7.585771083831787","7.585771083831787","7.585771083831787","7.7894697189331055","7.7894697189331055","7.7894697189331055"
"797","7.064209938049316","7.064209938049316","7.064209938049316","5.762958526611328","5.762958526611328","5.762958526611328","6.089338779449463","6.089338779449463","6.089338779449463","7.338344573974609","7.338344573974609","7.338344573974609","7.52187967300415","7.52187967300415","7.52187967300415","6.288415908813477","6.288415908813477","6.288415908813477","","","","7.723875045776367","7.723875045776367","7.723875045776367","7.75706672668457","7.75706672668457","7.75706672668457","7.896185398101807","7.896185398101807","7.896185398101807"
"798","6.922299861907959","6.922299861907959","6.922299861907959","5.633491039276123","5.633491039276123","5.633491039276123","5.954339027404785","5.954339027404785","5.954339027404785","7.1354875564575195","7.1354875564575195","7.1354875564575195","7.264747142791748","7.264747142791748","7.264747142791748","6.145416736602783","6.145416736602783","6.145416736602783","","","","7.538898468017578","7.538898468017578","7.538898468017578","7.633850574493408","7.633850574493408","7.633850574493408","7.833892345428467","7.833892345428467","7.833892345428467"
"799","6.855406284332275","6.855406284332275","6.855406284332275","5.654723167419434","5.654723167419434","5.654723167419434","5.96724796295166","5.96724796295166","5.96724796295166","7.168639183044434","7.168639183044434","7.168639183044434","7.328146457672119","7.328146457672119","7.328146457672119","6.158255100250244","6.158255100250244","6.158255100250244","","","","7.491937160491943","7.491937160491943","7.491937160491943","7.587965965270996","7.587965965270996","7.587965965270996","7.77498197555542","7.77498197555542","7.77498197555542"
"800","6.877830982208252","6.877830982208252","6.877830982208252","5.561192989349365","5.561192989349365","5.561192989349365","5.838893413543701","5.838893413543701","5.838893413543701","7.072475910186768","7.072475910186768","7.072475910186768","7.21816873550415","7.21816873550415","7.21816873550415","6.016186714172363","6.016186714172363","6.016186714172363","","","","7.497522830963135","7.497522830963135","7.497522830963135","7.636565208435059","7.636565208435059","7.636565208435059","7.731330394744873","7.731330394744873","7.731330394744873"
"801","7.08695650100708","7.08695650100708","7.08695650100708","5.874093055725098","5.874093055725098","5.874093055725098","6.142934322357178","6.142934322357178","6.142934322357178","7.34252405166626","7.34252405166626","7.34252405166626","7.494324684143066","7.494324684143066","7.494324684143066","6.321872234344482","6.321872234344482","6.321872234344482","","","","7.8724164962768555","7.8724164962768555","7.8724164962768555","7.8777852058410645","7.8777852058410645","7.8777852058410645","7.9916229248046875","7.9916229248046875","7.9916229248046875"
"802","6.961747169494629","6.961747169494629","6.961747169494629","5.814981937408447","5.814981937408447","5.814981937408447","6.167603492736816","6.167603492736816","6.167603492736816","7.272345542907715","7.272345542907715","7.272345542907715","7.472354412078857","7.472354412078857","7.472354412078857","6.360429763793945","6.360429763793945","6.360429763793945","","","","7.791742324829102","7.791742324829102","7.791742324829102","7.919528961181641","7.919528961181641","7.919528961181641","8.1143798828125","8.1143798828125","8.1143798828125"
"803","6.347813606262207","6.347813606262207","6.347813606262207","5.181929111480713","5.181929111480713","5.181929111480713","5.468421459197998","5.468421459197998","5.468421459197998","6.621167182922363","6.621167182922363","6.621167182922363","6.795303821563721","6.795303821563721","6.795303821563721","5.64385986328125","5.64385986328125","5.64385986328125","","","","7.16494607925415","7.16494607925415","7.16494607925415","7.160815238952637","7.160815238952637","7.160815238952637","7.231757640838623","7.231757640838623","7.231757640838623"
"804","7.136129379272461","7.136129379272461","7.136129379272461","5.754420280456543","5.754420280456543","5.754420280456543","6.000957012176514","6.000957012176514","6.000957012176514","7.436707973480225","7.436707973480225","7.436707973480225","7.551535129547119","7.551535129547119","7.551535129547119","6.169414043426514","6.169414043426514","6.169414043426514","","","","7.729393005371094","7.729393005371094","7.729393005371094","7.645235061645508","7.645235061645508","7.645235061645508","7.8128228187561035","7.8128228187561035","7.8128228187561035"
"805","7.166214942932129","7.166214942932129","7.166214942932129","5.964871883392334","5.964871883392334","5.964871883392334","6.25705099105835","6.25705099105835","6.25705099105835","7.498284339904785","7.498284339904785","7.498284339904785","7.620823383331299","7.620823383331299","7.620823383331299","6.445411205291748","6.445411205291748","6.445411205291748","","","","7.757200717926025","7.757200717926025","7.757200717926025","7.787242889404297","7.787242889404297","7.787242889404297","7.9644904136657715","7.9644904136657715","7.9644904136657715"
"806","6.754268646240234","6.754268646240234","6.754268646240234","5.519057750701904","5.519057750701904","5.519057750701904","5.7786407470703125","5.7786407470703125","5.7786407470703125","6.987489700317383","6.987489700317383","6.987489700317383","7.125380516052246","7.125380516052246","7.125380516052246","5.948798179626465","5.948798179626465","5.948798179626465","","","","7.318342685699463","7.318342685699463","7.318342685699463","7.330986022949219","7.330986022949219","7.330986022949219","7.5854620933532715","7.5854620933532715","7.5854620933532715"
"807","6.66213846206665","6.66213846206665","6.66213846206665","5.585848331451416","5.585848331451416","5.585848331451416","5.922994613647461","5.922994613647461","5.922994613647461","6.8803019523620605","6.8803019523620605","6.8803019523620605","7.0701727867126465","7.0701727867126465","7.0701727867126465","6.117822647094727","6.117822647094727","6.117822647094727","","","","7.466285228729248","7.466285228729248","7.466285228729248","7.607898712158203","7.607898712158203","7.607898712158203","7.702367305755615","7.702367305755615","7.702367305755615"
"808","7.014107704162598","7.014107704162598","7.014107704162598","5.552569389343262","5.552569389343262","5.552569389343262","5.791069030761719","5.791069030761719","5.791069030761719","7.211377143859863","7.211377143859863","7.211377143859863","7.378256320953369","7.378256320953369","7.378256320953369","5.953310966491699","5.953310966491699","5.953310966491699","","","","7.5550007820129395","7.5550007820129395","7.5550007820129395","7.484463214874268","7.484463214874268","7.484463214874268","7.687023162841797","7.687023162841797","7.687023162841797"
"809","6.819568157196045","6.819568157196045","6.819568157196045","5.63809871673584","5.63809871673584","5.63809871673584","5.945258140563965","5.945258140563965","5.945258140563965","7.165737628936768","7.165737628936768","7.165737628936768","7.391608238220215","7.391608238220215","7.391608238220215","6.1360063552856445","6.1360063552856445","6.1360063552856445","","","","7.561357021331787","7.561357021331787","7.561357021331787","7.542836666107178","7.542836666107178","7.542836666107178","7.71782922744751","7.71782922744751","7.71782922744751"
"810","7.1767144203186035","7.1767144203186035","7.1767144203186035","5.840452194213867","5.840452194213867","5.840452194213867","6.134632587432861","6.134632587432861","6.134632587432861","7.365280628204346","7.365280628204346","7.365280628204346","7.4549360275268555","7.4549360275268555","7.4549360275268555","6.322174072265625","6.322174072265625","6.322174072265625","","","","7.783444881439209","7.783444881439209","7.783444881439209","7.902482986450195","7.902482986450195","7.902482986450195","7.998363494873047","7.998363494873047","7.998363494873047"
"811","7.1009345054626465","7.1009345054626465","7.1009345054626465","5.830694675445557","5.830694675445557","5.830694675445557","6.172317028045654","6.172317028045654","6.172317028045654","7.357607841491699","7.357607841491699","7.357607841491699","7.501293659210205","7.501293659210205","7.501293659210205","6.368782043457031","6.368782043457031","6.368782043457031","","","","7.685473918914795","7.685473918914795","7.685473918914795","7.765898704528809","7.765898704528809","7.765898704528809","7.991758346557617","7.991758346557617","7.991758346557617"
"812","6.957731246948242","6.957731246948242","6.957731246948242","5.777475833892822","5.777475833892822","5.777475833892822","6.099761962890625","6.099761962890625","6.099761962890625","7.214012622833252","7.214012622833252","7.214012622833252","7.382543563842773","7.382543563842773","7.382543563842773","6.299356937408447","6.299356937408447","6.299356937408447","","","","7.6488165855407715","7.6488165855407715","7.6488165855407715","7.719696998596191","7.719696998596191","7.719696998596191","8.002035140991211","8.002035140991211","8.002035140991211"
"813","6.990545749664307","6.990545749664307","6.990545749664307","5.73605489730835","5.73605489730835","5.73605489730835","6.061038494110107","6.061038494110107","6.061038494110107","7.267881393432617","7.267881393432617","7.267881393432617","7.3846564292907715","7.3846564292907715","7.3846564292907715","6.26127290725708","6.26127290725708","6.26127290725708","","","","7.713842391967773","7.713842391967773","7.713842391967773","7.799426555633545","7.799426555633545","7.799426555633545","7.944597244262695","7.944597244262695","7.944597244262695"
"814","7.051864147186279","7.051864147186279","7.051864147186279","5.847629070281982","5.847629070281982","5.847629070281982","6.183623313903809","6.183623313903809","6.183623313903809","7.285678386688232","7.285678386688232","7.285678386688232","7.411377429962158","7.411377429962158","7.411377429962158","6.3846282958984375","6.3846282958984375","6.3846282958984375","","","","7.807828903198242","7.807828903198242","7.807828903198242","7.974723815917969","7.974723815917969","7.974723815917969","8.058537483215332","8.058537483215332","8.058537483215332"
"815","7.227083206176758","7.227083206176758","7.227083206176758","5.898334503173828","5.898334503173828","5.898334503173828","6.150813579559326","6.150813579559326","6.150813579559326","7.423355579376221","7.423355579376221","7.423355579376221","7.532495975494385","7.532495975494385","7.532495975494385","6.324713706970215","6.324713706970215","6.324713706970215","","","","7.826833248138428","7.826833248138428","7.826833248138428","7.835525989532471","7.835525989532471","7.835525989532471","7.925504684448242","7.925504684448242","7.925504684448242"
"816","6.905099868774414","6.905099868774414","6.905099868774414","5.634410381317139","5.634410381317139","5.634410381317139","5.901352405548096","5.901352405548096","5.901352405548096","7.118065357208252","7.118065357208252","7.118065357208252","7.208338260650635","7.208338260650635","7.208338260650635","6.077045440673828","6.077045440673828","6.077045440673828","","","","7.577608585357666","7.577608585357666","7.577608585357666","7.7003254890441895","7.7003254890441895","7.7003254890441895","7.762336730957031","7.762336730957031","7.762336730957031"
"817","7.382268905639648","7.382268905639648","7.382268905639648","6.052857875823975","6.052857875823975","6.052857875823975","6.373508453369141","6.373508453369141","6.373508453369141","7.651901721954346","7.651901721954346","7.651901721954346","7.763062477111816","7.763062477111816","7.763062477111816","6.574585914611816","6.574585914611816","6.574585914611816","","","","8.002766609191895","8.002766609191895","8.002766609191895","8.034510612487793","8.034510612487793","8.034510612487793","8.218584060668945","8.218584060668945","8.218584060668945"
"818","6.9327239990234375","6.9327239990234375","6.9327239990234375","5.801748275756836","5.801748275756836","5.801748275756836","6.128841876983643","6.128841876983643","6.128841876983643","7.24812650680542","7.24812650680542","7.24812650680542","7.388239860534668","7.388239860534668","7.388239860534668","6.3279829025268555","6.3279829025268555","6.3279829025268555","","","","7.545177459716797","7.545177459716797","7.545177459716797","7.708052635192871","7.708052635192871","7.708052635192871","7.843966484069824","7.843966484069824","7.843966484069824"
"819","6.662505149841309","6.662505149841309","6.662505149841309","5.427746295928955","5.427746295928955","5.427746295928955","5.721435070037842","5.721435070037842","5.721435070037842","6.917055130004883","6.917055130004883","6.917055130004883","7.072625637054443","7.072625637054443","7.072625637054443","5.903443813323975","5.903443813323975","5.903443813323975","","","","7.344854831695557","7.344854831695557","7.344854831695557","7.37431001663208","7.37431001663208","7.37431001663208","7.541620254516602","7.541620254516602","7.541620254516602"
"820","6.896856307983398","6.896856307983398","6.896856307983398","5.704724311828613","5.704724311828613","5.704724311828613","6.033406734466553","6.033406734466553","6.033406734466553","7.157411575317383","7.157411575317383","7.157411575317383","7.316259384155273","7.316259384155273","7.316259384155273","6.2341461181640625","6.2341461181640625","6.2341461181640625","","","","7.5978593826293945","7.5978593826293945","7.5978593826293945","7.681825160980225","7.681825160980225","7.681825160980225","7.906018257141113","7.906018257141113","7.906018257141113"
"821","7.15797758102417","7.15797758102417","7.15797758102417","5.958826065063477","5.958826065063477","5.958826065063477","6.310479164123535","6.310479164123535","6.310479164123535","7.396528720855713","7.396528720855713","7.396528720855713","7.567205905914307","7.567205905914307","7.567205905914307","6.517059326171875","6.517059326171875","6.517059326171875","","","","7.931406497955322","7.931406497955322","7.931406497955322","8.00177001953125","8.00177001953125","8.00177001953125","8.224299430847168","8.224299430847168","8.224299430847168"
"822","6.884057521820068","6.884057521820068","6.884057521820068","5.748500347137451","5.748500347137451","5.748500347137451","6.0710039138793945","6.0710039138793945","6.0710039138793945","7.129584789276123","7.129584789276123","7.129584789276123","7.272652626037598","7.272652626037598","7.272652626037598","6.267651081085205","6.267651081085205","6.267651081085205","","","","7.521456241607666","7.521456241607666","7.521456241607666","7.576273441314697","7.576273441314697","7.576273441314697","7.787055969238281","7.787055969238281","7.787055969238281"
"823","7.157495975494385","7.157495975494385","7.157495975494385","5.928055763244629","5.928055763244629","5.928055763244629","6.251338481903076","6.251338481903076","6.251338481903076","7.396849632263184","7.396849632263184","7.396849632263184","7.569721698760986","7.569721698760986","7.569721698760986","6.450436592102051","6.450436592102051","6.450436592102051","","","","7.759684085845947","7.759684085845947","7.759684085845947","7.9022932052612305","7.9022932052612305","7.9022932052612305","8.082306861877441","8.082306861877441","8.082306861877441"
"824","6.89682674407959","6.89682674407959","6.89682674407959","5.576035499572754","5.576035499572754","5.576035499572754","5.9134416580200195","5.9134416580200195","5.9134416580200195","7.1625165939331055","7.1625165939331055","7.1625165939331055","7.269174575805664","7.269174575805664","7.269174575805664","6.107529163360596","6.107529163360596","6.107529163360596","","","","7.587471008300781","7.587471008300781","7.587471008300781","7.687058925628662","7.687058925628662","7.687058925628662","7.85636568069458","7.85636568069458","7.85636568069458"
"825","6.84512186050415","6.84512186050415","6.84512186050415","5.728381633758545","5.728381633758545","5.728381633758545","6.002688884735107","6.002688884735107","6.002688884735107","7.111828327178955","7.111828327178955","7.111828327178955","7.298194885253906","7.298194885253906","7.298194885253906","6.18018102645874","6.18018102645874","6.18018102645874","","","","7.671096324920654","7.671096324920654","7.671096324920654","7.739096164703369","7.739096164703369","7.739096164703369","7.9214348793029785","7.9214348793029785","7.9214348793029785"
"826","6.9177117347717285","6.9177117347717285","6.9177117347717285","5.737467288970947","5.737467288970947","5.737467288970947","6.031075477600098","6.031075477600098","6.031075477600098","7.264422416687012","7.264422416687012","7.264422416687012","7.407858371734619","7.407858371734619","7.407858371734619","6.2206244468688965","6.2206244468688965","6.2206244468688965","","","","7.761219501495361","7.761219501495361","7.761219501495361","7.731973171234131","7.731973171234131","7.731973171234131","7.877326011657715","7.877326011657715","7.877326011657715"
"827","6.925426006317139","6.925426006317139","6.925426006317139","5.675724983215332","5.675724983215332","5.675724983215332","5.993445873260498","5.993445873260498","5.993445873260498","7.212812423706055","7.212812423706055","7.212812423706055","7.469861030578613","7.469861030578613","7.469861030578613","6.1863579750061035","6.1863579750061035","6.1863579750061035","","","","7.652689456939697","7.652689456939697","7.652689456939697","7.663518905639648","7.663518905639648","7.663518905639648","7.843622207641602","7.843622207641602","7.843622207641602"
"828","7.039750099182129","7.039750099182129","7.039750099182129","5.841673851013184","5.841673851013184","5.841673851013184","6.1821184158325195","6.1821184158325195","6.1821184158325195","7.339193820953369","7.339193820953369","7.339193820953369","7.513876438140869","7.513876438140869","7.513876438140869","6.380186080932617","6.380186080932617","6.380186080932617","","","","7.91811466217041","7.91811466217041","7.91811466217041","7.973227500915527","7.973227500915527","7.973227500915527","8.050553321838379","8.050553321838379","8.050553321838379"
"829","6.67066764831543","6.67066764831543","6.67066764831543","5.453784465789795","5.453784465789795","5.453784465789795","5.755710601806641","5.755710601806641","5.755710601806641","6.934036731719971","6.934036731719971","6.934036731719971","7.109961986541748","7.109961986541748","7.109961986541748","5.939665794372559","5.939665794372559","5.939665794372559","","","","7.4597907066345215","7.4597907066345215","7.4597907066345215","7.536759853363037","7.536759853363037","7.536759853363037","7.537765026092529","7.537765026092529","7.537765026092529"
"830","6.555143356323242","6.555143356323242","6.555143356323242","5.417327404022217","5.417327404022217","5.417327404022217","5.744877815246582","5.744877815246582","5.744877815246582","6.777111053466797","6.777111053466797","6.777111053466797","6.983108043670654","6.983108043670654","6.983108043670654","5.932247638702393","5.932247638702393","5.932247638702393","","","","7.404473304748535","7.404473304748535","7.404473304748535","7.500833511352539","7.500833511352539","7.500833511352539","7.65078067779541","7.65078067779541","7.65078067779541"
"831","6.8082451820373535","6.8082451820373535","6.8082451820373535","5.464125156402588","5.464125156402588","5.464125156402588","5.761948585510254","5.761948585510254","5.761948585510254","7.0526628494262695","7.0526628494262695","7.0526628494262695","7.256939888000488","7.256939888000488","7.256939888000488","5.9478535652160645","5.9478535652160645","5.9478535652160645","","","","7.346059322357178","7.346059322357178","7.346059322357178","7.438155651092529","7.438155651092529","7.438155651092529","7.5783281326293945","7.5783281326293945","7.5783281326293945"
"832","6.814907550811768","6.814907550811768","6.814907550811768","5.7139482498168945","5.7139482498168945","5.7139482498168945","6.026403427124023","6.026403427124023","6.026403427124023","7.131852149963379","7.131852149963379","7.131852149963379","7.314600944519043","7.314600944519043","7.314600944519043","6.217030048370361","6.217030048370361","6.217030048370361","","","","7.657437801361084","7.657437801361084","7.657437801361084","7.679492950439453","7.679492950439453","7.679492950439453","7.840261459350586","7.840261459350586","7.840261459350586"
"833","6.755467891693115","6.755467891693115","6.755467891693115","5.545344829559326","5.545344829559326","5.545344829559326","5.843625545501709","5.843625545501709","5.843625545501709","7.014037132263184","7.014037132263184","7.014037132263184","7.149470329284668","7.149470329284668","7.149470329284668","6.027834892272949","6.027834892272949","6.027834892272949","","","","7.473577499389648","7.473577499389648","7.473577499389648","7.538567543029785","7.538567543029785","7.538567543029785","7.624565124511719","7.624565124511719","7.624565124511719"
"834","6.543888568878174","6.543888568878174","6.543888568878174","5.370057582855225","5.370057582855225","5.370057582855225","5.700388431549072","5.700388431549072","5.700388431549072","6.828749179840088","6.828749179840088","6.828749179840088","7.019759654998779","7.019759654998779","7.019759654998779","5.887582778930664","5.887582778930664","5.887582778930664","","","","7.376603126525879","7.376603126525879","7.376603126525879","7.484414577484131","7.484414577484131","7.484414577484131","7.616546630859375","7.616546630859375","7.616546630859375"
"835","7.285542011260986","7.285542011260986","7.285542011260986","5.981230735778809","5.981230735778809","5.981230735778809","6.271801948547363","6.271801948547363","6.271801948547363","7.523934364318848","7.523934364318848","7.523934364318848","7.682802677154541","7.682802677154541","7.682802677154541","6.458572864532471","6.458572864532471","6.458572864532471","","","","7.9085917472839355","7.9085917472839355","7.9085917472839355","7.869054317474365","7.869054317474365","7.869054317474365","8.06554126739502","8.06554126739502","8.06554126739502"
"836","7.053975582122803","7.053975582122803","7.053975582122803","5.787210464477539","5.787210464477539","5.787210464477539","6.06097412109375","6.06097412109375","6.06097412109375","7.209887504577637","7.209887504577637","7.209887504577637","7.321248531341553","7.321248531341553","7.321248531341553","6.236270427703857","6.236270427703857","6.236270427703857","","","","7.559950351715088","7.559950351715088","7.559950351715088","7.640761852264404","7.640761852264404","7.640761852264404","7.875406742095947","7.875406742095947","7.875406742095947"
"837","7.033679008483887","7.033679008483887","7.033679008483887","5.709071159362793","5.709071159362793","5.709071159362793","6.040651798248291","6.040651798248291","6.040651798248291","7.383399486541748","7.383399486541748","7.383399486541748","7.52838134765625","7.52838134765625","7.52838134765625","6.241412162780762","6.241412162780762","6.241412162780762","","","","7.607707500457764","7.607707500457764","7.607707500457764","7.586261749267578","7.586261749267578","7.586261749267578","7.76139497756958","7.76139497756958","7.76139497756958"
"838","7.310075283050537","7.310075283050537","7.310075283050537","5.858157157897949","5.858157157897949","5.858157157897949","6.168461322784424","6.168461322784424","6.168461322784424","7.513897895812988","7.513897895812988","7.513897895812988","7.579451560974121","7.579451560974121","7.579451560974121","6.364062309265137","6.364062309265137","6.364062309265137","","","","7.775818824768066","7.775818824768066","7.775818824768066","7.870046615600586","7.870046615600586","7.870046615600586","8.013957023620605","8.013957023620605","8.013957023620605"
"839","6.662079811096191","6.662079811096191","6.662079811096191","5.494094371795654","5.494094371795654","5.494094371795654","5.806985378265381","5.806985378265381","5.806985378265381","6.949281692504883","6.949281692504883","6.949281692504883","7.061856269836426","7.061856269836426","7.061856269836426","5.9959492683410645","5.9959492683410645","5.9959492683410645","","","","7.432950973510742","7.432950973510742","7.432950973510742","7.452442169189453","7.452442169189453","7.452442169189453","7.63449239730835","7.63449239730835","7.63449239730835"
"840","7.2982378005981445","7.2982378005981445","7.2982378005981445","5.875572204589844","5.875572204589844","5.875572204589844","6.137548923492432","6.137548923492432","6.137548923492432","7.485843658447266","7.485843658447266","7.485843658447266","7.617678165435791","7.617678165435791","7.617678165435791","6.3131422996521","6.3131422996521","6.3131422996521","","","","7.874522686004639","7.874522686004639","7.874522686004639","7.9191484451293945","7.9191484451293945","7.9191484451293945","8.007622718811035","8.007622718811035","8.007622718811035"
"841","6.870636940002441","6.870636940002441","6.870636940002441","5.606893062591553","5.606893062591553","5.606893062591553","5.921813488006592","5.921813488006592","5.921813488006592","7.179929733276367","7.179929733276367","7.179929733276367","7.4317402839660645","7.4317402839660645","7.4317402839660645","6.115509510040283","6.115509510040283","6.115509510040283","","","","7.623369216918945","7.623369216918945","7.623369216918945","7.6620306968688965","7.6620306968688965","7.6620306968688965","7.773969650268555","7.773969650268555","7.773969650268555"
"842","6.84325647354126","6.84325647354126","6.84325647354126","5.7190752029418945","5.7190752029418945","5.7190752029418945","6.067934513092041","6.067934513092041","6.067934513092041","7.022230625152588","7.022230625152588","7.022230625152588","7.181980609893799","7.181980609893799","7.181980609893799","6.2646803855896","6.2646803855896","6.2646803855896","","","","7.634896278381348","7.634896278381348","7.634896278381348","7.849796295166016","7.849796295166016","7.849796295166016","8.00361156463623","8.00361156463623","8.00361156463623"
"843","6.999754428863525","6.999754428863525","6.999754428863525","5.78151798248291","5.78151798248291","5.78151798248291","6.1165289878845215","6.1165289878845215","6.1165289878845215","7.160399913787842","7.160399913787842","7.160399913787842","7.394351005554199","7.394351005554199","7.394351005554199","6.311136245727539","6.311136245727539","6.311136245727539","","","","7.67491340637207","7.67491340637207","7.67491340637207","7.757238388061523","7.757238388061523","7.757238388061523","7.931972503662109","7.931972503662109","7.931972503662109"
